NA-persons,mînisîhkês
NA-persons,opakosîhtâw
NA-religious,pihêsiw
NA-money-count,osâwi-sôniyâw
NA-beast-of-burden,osâwastim
NA-body-part,sihkosiwayân
NA-food,sâpômin
NA-celestial,otâkwanacâhkos
NA-persons,wâkinâkanis
NA-persons,owiyasiwêw
NA-religious,piyêsiw
NA-money-count,osâwi-sôniyâwâpisk
NA-beast-of-burden,otâpânâsk
NA-body-part,kinêpikwasakay
NA-food,amiskomin
NA-celestial,amisk-acâhk
NA-persons,kinêpikocêpihk
NA-persons,masinahikêsîs
NA-religious,manitôhkân
NA-beast-of-burden,kiskinwahamâtôtâpânâsk
NA-body-part,mâyacihkosis
NA-food,wahotêw
NA-celestial,wâwiyê-pîsim
NA-persons,osâwâs2
NA-persons,ohtosâpahcikêw
NA-religious,manitowi-pahkwêsikan
NA-beast-of-burden,nôtokwêwânak
NA-body-part,mâyacihkwayân
NA-food,ocêskanihkês
NA-celestial,makosî-kîsikani-pîsim
NA-persons,ayîki-nônâcikan
NA-persons,kiskinwahamâkêwiyiniw
NA-religious,kihci-oskâpêwis
NA-beast-of-burden,pikwatastim
NA-body-part,wâposwayân2
NA-food,ohpisikan
NA-celestial,wâpanatâhk
NA-persons,pasân
NA-persons,wâhkômâkan
NA-religious,ospwâkan
NA-beast-of-burden,misatimwaskasiy
NA-body-part,ahtay
NA-food,iyinitôskâtâsk
NA-celestial,kihci-okâwîmâw
NA-persons,wâpicêpihk
NA-persons,kisê-manitowikosisân
NA-religious,pêyako-ospwâkan
NA-beast-of-burden,iskotêwitâpân
NA-body-part,nikikwayân
NA-food,manitômin
NA-celestial,kisê-pîsim
NA-persons,posâkan
NA-persons,pisikwâtinâpêw
NA-religious,âtayôhkan2
NA-beast-of-burden,pimipicês
NA-body-part,oskasakay
NA-food,namêhpin
NA-celestial,opâskâwêhowi-pîsim
NA-persons,okiniy
NA-persons,opimipiciw
NA-religious,manitow
NA-beast-of-burden,takahkatim
NA-body-part,wacaskowayân
NA-food,pikwânâhtik
NA-celestial,ohpahowi-pîsim
NA-persons,mihkoskâhtak
NA-persons,onîkânîw
NA-religious,âyîtawiskîsik
NA-beast-of-burden,atim
NA-body-part,môswayân
NA-food,pakwânâhtikwak
NA-celestial,yiyihkopîwi-pîsim
NA-persons,oskâhtak
NA-persons,okimâskwêsis
NA-religious,wîhtikow
NA-beast-of-burden,pêyakwahpicikêw-aya
NA-body-part,sâkwêsiwayân
NA-food,manôminak
NA-celestial,nôcihito-pîsim
NA-persons,okinîwâhcikos
NA-persons,otatâwêw
NA-religious,âyîtawihkwâkan
NA-beast-of-burden,wîhkwêtâpânâsk
NA-body-part,pisiwayân
NA-food,okinîwâhtik
NA-celestial,nôcihitowi-pîsim
NA-persons,akwâminakasiy
NA-persons,omônisôniyâwêw
NA-beast-of-burden,mistatim
NA-body-part,misatimwayân
NA-food,namêstêk
NA-celestial,niski-pîsim
NA-persons,okâminakasîwâhtik
NA-persons,osôniskwâtahikêw
NA-beast-of-burden,mistatimotâpânâsk
NA-body-part,wayân
NA-food,pîwi-kiscikânis
NA-celestial,kaskatinowi-pîsim
NA-persons,okâminakasiy
NA-persons,omaskisinihkêw
NA-beast-of-burden,takahkastim
NA-body-part,ocêkowayân
NA-food,miyîcîminak
NA-celestial,iyikopiwi-pîsim
NA-persons,wâkinâkanâhtik
NA-persons,atoskêyâkaniskwêw
NA-beast-of-burden,sêhkê-pimipayîs
NA-body-part,wâwâskêsiwayân
NA-food,pahkwêsikanis
NA-celestial,opiniyâwêhowi-pîsim
NA-persons,âsokanâhtik
NA-persons,otinâkan
NA-beast-of-burden,iskotêwotâpânâsk
NA-body-part,wâwâskêsiwêkin
NA-food,oskihtêkom
NA-celestial,pinâskowi-pîsim
NA-persons,cikahkwân2
NA-persons,masinahikaniwiyiniw
NA-beast-of-burden,âwatawâsiswâkan
NA-body-part,apisimôsoswayân
NA-food,aski-pahkwêsikan
NA-celestial,ayîki-pîsim
NA-persons,pasiposôs
NA-persons,otasawâpiw
NA-beast-of-burden,asâm
NA-body-part,mostoswayân
NA-food,kiscikânis
NA-celestial,opaskowi-pîsim
NA-persons,asâmâhtik
NA-persons,pisikwâtiskwêw
NA-beast-of-burden,cihcipipayîs
NA-body-part,atihkwayân
NA-food,asamastimwân2
NA-celestial,takwâki-pîsim
NA-persons,pakwatâhtik
NA-persons,otêpwêstamâkêw
NA-beast-of-burden,nêwokâtêw
NA-body-part,atihkowayân
NA-food,ayôminask
NA-celestial,âpihtâ-piponi-pîsim
NA-persons,kîkwâhtik
NA-persons,kimotisk
NA-beast-of-burden,pôsiwin
NA-body-part,amiskwayân
NA-food,wasakopak
NA-celestial,yîkopîwi-pîsim
NA-persons,wâsaskwêcôs
NA-persons,wiyasiwêhkân
NA-beast-of-burden,opimohtahiwêw
NA-body-part,maskwayân
NA-food,ayôskanâhtik
NA-celestial,onôcihitowi-pîsim
NA-persons,sihta
NA-persons,okâsîcihkomîs
NA-beast-of-burden,nîpinitâpânâsk
NA-body-part,wâkâyôsiwayân
NA-food,wâpayôminak
NA-celestial,pimihamowi-pîsim
NA-persons,minahikwâhtik
NA-persons,okipahowêsiw
NA-beast-of-burden,askihkohkânis
NA-body-part,kohkôsiwasakay
NA-food,môniyâwi-cistêmâw
NA-celestial,pâskâwihowi-pîsim
NA-persons,pâstêwâhtik
NA-persons,owâskahikanihkêw
NA-beast-of-burden,cihcicâpânâskos
NA-body-part,mâyatihkwayân
NA-food,tihtipêkinikanis
NA-celestial,pawâcakinasîs
NA-persons,mihkwâsiht
NA-persons,otôtêmimâw
NA-beast-of-burden,mahkastim
NA-food,cistêmâw
NA-celestial,pimihâwi-pîsim
NA-persons,misâskwat
NA-persons,wêmistikôsiskwêw
NA-beast-of-burden,iyipahtâwatim
NA-food,sikwâwakinikan
NA-celestial,miyoskaminowi-pîsimwak
NA-persons,waskway
NA-persons,wiyâsiyiniw
NA-beast-of-burden,napakâhcikow-âyis
NA-food,ascascwâs
NA-celestial,sâkipakâwi-pîsim
NA-persons,askâhtik2
NA-persons,maskihkîwiskwêw
NA-beast-of-burden,ayêhkwêwatim
NA-food,pîhtwâkan
NA-celestial,paskowi-pîsim
NA-persons,napakâsihtak2
NA-persons,otatoskêw
NA-beast-of-burden,âwatâswâkan
NA-food,sôminâhtik
NA-celestial,pawâcakinasîsi-pîsim
NA-persons,sihtapihkwan
NA-persons,simâkan
NA-beast-of-burden,piponâskos
NA-food,sikohkocikan
NA-celestial,mikisiwi-pîsim
NA-persons,masân
NA-persons,omôsâhkinikêw
NA-beast-of-burden,atimotâpânâsk
NA-food,pahkwêsâwâcikan
NA-celestial,pinâwêwi-pîsim
NA-persons,kawâhtik
NA-persons,kihci-okimâhkân
NA-beast-of-burden,kotiskâwêwatim
NA-food,mistikomin
NA-celestial,ihkopiwi-pîsim
NA-persons,misâskwatôminâhtik
NA-persons,omisihkêmôs
NA-beast-of-burden,sêhkêw
NA-food,mahcâminis
NA-persons,kâhkâkîwâhtik
NA-persons,okanawêyimâwasow
NA-beast-of-burden,wâpikât
NA-food,kaskipitâkan
NA-persons,mihkwâpêmakwâhtik
NA-persons,onitawahtâw
NA-beast-of-burden,sêhkêpayîs
NA-food,kâspi-pahkwêsikan
NA-persons,masânâhtik
NA-persons,simâkanisihkân
NA-beast-of-burden,wâpiskisôkan
NA-food,mahtâmin
NA-persons,misi-minahik
NA-persons,okitimâkinâkêw
NA-beast-of-burden,têhtapîwatim
NA-food,pîminikan
NA-persons,takwahiminâhtik
NA-persons,otasihkêw
NA-beast-of-burden,kaskitêwatim
NA-food,wîhkihkasikan
NA-persons,waskwêtoy
NA-persons,otapoyihkêw
NA-beast-of-burden,wâpastim
NA-food,sîwinikan
NA-persons,mistikominâhtik
NA-persons,okanawêyiskwâhtêmiwêw
NA-beast-of-burden,nâpêstim
NA-food,pîmiciwacis
NA-persons,mâyâhtik
NA-persons,owanihikêw
NA-beast-of-burden,wâwâskêsiwi-pîwayêw
NA-food,oskâtâsk
NA-persons,atôspiy
NA-persons,omasinahikêw
NA-beast-of-burden,otêhtapiw
NA-food,oskâcâskos
NA-persons,mahihkanâhtik
NA-persons,onâtawihiwêw
NA-beast-of-burden,pîwâpiskotâpân
NA-food,wîhkihkasôs
NA-persons,takwahiminânâhtik
NA-persons,kihci-ayamihêwiyiniw
NA-beast-of-burden,misacimosis
NA-food,pihkasikan
NA-persons,mâyiskwêsisâhtik
NA-persons,nihtâwikihcikêwiyiniw
NA-beast-of-burden,êyihkwêwatim
NA-food,wâsaskwêcowas
NA-persons,sôhkâhtik2
NA-persons,opapâmohtêw
NA-beast-of-burden,wâsakâpayîs
NA-food,ahpihcis
NA-persons,pasakoskiw
NA-persons,ayamihêwiskwêw
NA-beast-of-burden,misiwêtâpânâsk
NA-food,sôminis
NA-persons,atihkwâpêmak
NA-persons,nâpê-atoskêyâkan
NA-beast-of-burden,nôsêstim
NA-food,pahkwêsikanihkân
NA-persons,wâkâhtik
NA-persons,kipahwâkan
NA-beast-of-burden,âyimisîwatim
NA-food,wâwi-pahkwêsikan
NA-persons,maskêko-sihta
NA-persons,simâkanisiwikimâw
NA-beast-of-burden,kaskitêwastim
NA-food,picikwâs
NA-persons,nêpôminânâhtik
NA-persons,otipêyihcikêw
NA-beast-of-burden,miscacimosis
NA-food,sômin-pahkwêsikan
NA-persons,miywâhtik
NA-persons,nôcikinosêwiyiniw
NA-beast-of-burden,napakâhtik2
NA-food,wâsaskwîtoy
NA-persons,napakâsiht
NA-persons,kihci-okimâw
NA-beast-of-burden,kêhtêstim
NA-food,âyîciminak
NA-persons,mîtos
NA-persons,awahkâkan
NA-beast-of-burden,kiskisis
NA-food,ayôskan
NA-persons,pipikwanâhtik
NA-persons,miyo-okimâw
NA-beast-of-burden,askihkohkân
NA-food,kihci-okiniy
NA-persons,wayakêsk
NA-persons,okimotiw
NA-beast-of-burden,cîpêhcakowês
NA-food,napatêhkasikan
NA-persons,mâyi-mîtos
NA-persons,namahcîwiyiniw
NA-beast-of-burden,ocâpânâskos
NA-food,osâwipak
NA-persons,misâskwatwâhtik
NA-persons,onôtinikêsk
NA-beast-of-burden,misatim
NA-food,pimîwâhtik
NA-persons,mihkwâhtik
NA-persons,atoskêyâkan
NA-beast-of-burden,napakitâpânâsk
NA-food,maskimocis2
NA-persons,iskwatahikan
NA-persons,maskihkîwiyiniw
NA-beast-of-burden,tihtitâpânâsk
NA-food,sôkâwâhtik
NA-persons,maskominânâhtik
NA-persons,kihci-okimâskwêw
NA-beast-of-burden,kisêyinîwatim
NA-food,ahpihc
NA-persons,pakânâhtik
NA-persons,kiskinwahamawâkan
NA-beast-of-burden,têhtapiwin2
NA-food,sîsipâskwatwâpoy
NA-persons,mahihkaniminânâhtik
NA-persons,kiskinwahamâkêwiskwêw
NA-beast-of-burden,pôsinâpâsk
NA-food,pîhcwâkanis
NA-persons,maskawâhtik2
NA-persons,omîhkawikîw
NA-beast-of-burden,otâpahâkan
NA-food,pîswêhkasikanis
NA-persons,waskwayi-mîtos
NA-persons,pîhtokâkan
NA-beast-of-burden,wâskâpayîs
NA-food,wîhki-pahkwêsikanis
NA-persons,waskwayâhtik
NA-persons,ayamihêwikimâw
NA-beast-of-burden,pipik
NA-food,asiskîwi-pahkwêsikan
NA-persons,pitikomin
NA-persons,okihcitâw
NA-beast-of-burden,mistâpakosîs
NA-food,wîhkihkasikanis
NA-persons,mistik2
NA-persons,otâpwêhtam
NA-beast-of-burden,pipikos
NA-food,sîsipâskwatwâhtik
NA-persons,mihkwâpêmakohp
NA-persons,misihkêmos
NA-beast-of-burden,omîmîsis
NA-food,pîhcwâwinis
NA-persons,minahik
NA-persons,otâstawêhikêw
NA-beast-of-burden,apiscatim
NA-food,ańômin
NA-persons,askâhtikwâhtik
NA-persons,okanawêwitipiskwêw
NA-beast-of-burden,ohtawakêhow
NA-food,wâpańôminak
NA-persons,napakosistak
NA-persons,okaskikwâcikêw
NA-beast-of-burden,misi-pâhkahâhkwân
NA-food,sîwihkasikan
NA-persons,pikiwâhtik
NA-persons,otohpinikêw
NA-beast-of-burden,maskosis
NA-food,iyiniwacis
NA-persons,napakâ-sihta
NA-persons,kiskinwahamâkan
NA-beast-of-burden,âhkiskow
NA-food,kistikân2
NA-persons,mistikos
NA-persons,okimâskwêw
NA-beast-of-burden,pâhkahâhkwân
NA-food,tipiskam-wîhkihkasôs
NA-persons,kistikêwiyiniw
NA-beast-of-burden,mihkwanikwacâs
NA-food,pahkwêsikan
NA-persons,omasinahikêsîs
NA-beast-of-burden,pôsîw
NA-food,kaskitêminâhtik
NA-persons,otâcimow
NA-beast-of-burden,ayêhkwêw
NA-food,wâkâs
NA-persons,nôtinâkan
NA-beast-of-burden,nâpê-kohkôs
NA-food,pakitinikan
NA-persons,onipahiwêw
NA-beast-of-burden,takwâkisip
NA-food,ciscêmâs
NA-persons,okitohcikêw
NA-beast-of-burden,sakâwi-pisiskiw
NA-food,wâpipak
NA-persons,otipahaskêw
NA-beast-of-burden,kôkîsip
NA-food,omawisow
NA-persons,opakosihtâsk
NA-beast-of-burden,nâpêsip
NA-food,sômin
NA-persons,okakayêsisiw
NA-beast-of-burden,iyinito-pihêw
NA-food,sîsipâskwatâhtik
NA-persons,otitwêstamâkêw
NA-beast-of-burden,amiskosip
NA-food,mistiko-pakân
NA-persons,oyahisow
NA-beast-of-burden,amisk-ôhow
NA-food,sôkâw
NA-persons,omacihtiw
NA-beast-of-burden,wâpistân
NA-food,pîswêhkasikan
NA-persons,okiyokêw
NA-beast-of-burden,pihkos
NA-food,awâsisihkân
NA-persons,kîskwêpêsk
NA-beast-of-burden,wâposos
NA-food,pimitowatân
NA-persons,okiskinohtahiwêw
NA-beast-of-burden,pisiskîs
NA-food,kotawân
NA-persons,kiyâskisk
NA-beast-of-burden,mistanaskwayân
NA-food,kocawânis
NA-persons,okimâwikosisân
NA-beast-of-burden,wâkâyow
NA-food,pîsimohkânis
NA-persons,itisahwâkan
NA-beast-of-burden,pakwac-âyis
NA-food,sîsîkwan
NA-persons,oyasiwêwiyiniw
NA-beast-of-burden,wâpiski-mâhkêsîs
NA-food,tênikan
NA-persons,onâtamâkêw
NA-beast-of-burden,iyâpêsis
NA-food,têhamân
NA-persons,âstêhowêw
NA-beast-of-burden,nâpê-aya
NA-food,wiwiwacis
NA-persons,ayamihêwiyiniw
NA-beast-of-burden,nanapakicihciy
NA-food,pakahamân
NA-persons,atâwêwiyiniw
NA-beast-of-burden,nôsêsip
NA-food,têwêhikan
NA-persons,opapâmâmôs
NA-beast-of-burden,mahihkaniwayân
NA-food,mistikwaskihkos
NA-persons,onôcihcikêw
NA-beast-of-burden,pihêw
NA-food,ayisiyinîhkân
NA-persons,okimotiskiw
NA-beast-of-burden,nôsê-pâhkahahkwân
NA-food,pîsimohkân
NA-persons,okiskinwahamâkêwiskwêw
NA-beast-of-burden,pôsiy
NA-food,pêyakopêhikan
NA-persons,nîsôtêw
NA-beast-of-burden,oskanêw
NA-food,mistikwaskihk
NA-persons,onipahtâkêw
NA-beast-of-burden,piyêsîs
NA-food,awâsisihkânis
NA-persons,okimâhkân
NA-beast-of-burden,pâhpâstêw
NA-food,maskohkân
NA-persons,okakiyâskisk
NA-beast-of-burden,kohkôsis
NA-food,kôna
NA-persons,awahkân
NA-beast-of-burden,apiscacihkos
NA-food,oyaman
NA-persons,pakosîhtâsk
NA-beast-of-burden,môswa
NA-food,wâspisonis
NA-persons,nîsôcêsis
NA-beast-of-burden,mahkêsîs
NA-food,wâspison
NA-persons,nôtinikêwiyiniw
NA-beast-of-burden,êyihkwêw
NA-food,pîhtatwân
NA-persons,omâcîw
NA-beast-of-burden,amisk-ôhôsiwayân
NA-food,apoy
NA-persons,ayamihêwâtisiw
NA-beast-of-burden,amisk
NA-food,mistikospwâkan
NA-persons,otihtinikêsk
NA-beast-of-burden,mahkêsiw
NA-food,asinîwospwâkan
NA-persons,atoskahâkan
NA-beast-of-burden,sîsîpis
NA-food,sôsimân
NA-persons,wiyahisow
NA-beast-of-burden,owâcihkêsîs
NA-food,pâkâhcowânis
NA-persons,okanawêyihcikêw
NA-beast-of-burden,kâsakês
NA-food,ayapîs
NA-persons,atoskêhâkan
NA-beast-of-burden,ayêhkwêsis
NA-food,pîhcacwânis
NA-persons,omâwacihcikêw
NA-beast-of-burden,osikiyâwis
NA-food,masinahikanâpisk
NA-persons,wîtaskêmâkan
NA-beast-of-burden,wâpihêw
NA-food,pimocikan
NA-persons,opimâcihiwêw
NA-beast-of-burden,pâhpahâhkwân
NA-shield,pahpahâhkwân
NA-shield,nakahâskwân
NA-persons,simâkaniskwêw
NA-beast-of-burden,yîkihcanakwêwisip
NA-food,cahkopisôsak
NA-persons,onôtinikêw
NA-beast-of-burden,yâpêw-atihk
NA-food,cahkopicêsak
NA-persons,okîmôtâpahkêw
NA-beast-of-burden,pôsîs
NA-food,kanâcihcikanêwâhtik
NA-persons,otasâmihkêw
NA-beast-of-burden,wâpask
NA-food,mihkotâpânâsk
NA-persons,okipahowêw
NA-beast-of-burden,pakwac-âya
NA-food,mâyispwâkan
NA-persons,simâkanisikimâw
NA-beast-of-burden,paspaskiw
NA-food,masinahikanâpiskos
NA-persons,okimâw
NA-beast-of-burden,kâ-nihcâwâhcawêpayîsis
NA-food,masinahikanâhcikos
NA-persons,sipwêhamâkêw
NA-beast-of-burden,wâpiski-maskwa
NA-food,masinahikanâhtik
NA-persons,opakitahwâw
NA-beast-of-burden,masinâsowatim
NA-food,asisîwêkin
NA-persons,kihcihtwâwi-mêriy
NA-beast-of-burden,sihkihp
NA-food,êskanikan
NA-persons,osâkitow
NA-beast-of-burden,wînasakâtihp
NA-food,ayapiy
NA-persons,opimipayihcikêw
NA-beast-of-burden,kohkôs
NA-food,asiskîwospwâkan
NA-persons,itwêstamâkêw
NA-beast-of-burden,iyinito-mostos
NA-food,ayamihêwâhtik
NA-persons,atâwêwikamikowiyiniw
NA-beast-of-burden,mistiyâpêw
NA-food,sêwêyâkan
NA-persons,miswâkan
NA-beast-of-burden,wâpiski-mîmês
NA-food,sêsêwiyâkan
NA-persons,kakiyâskisk
NA-beast-of-burden,paskwâwi-moscosis
NA-food,napakêyâpiy
NA-persons,omâsihkêw
NA-beast-of-burden,okîhkwahâhkêw
NA-food,ahcâpiy
NA-persons,âkayâsîwi-ayamihêwiyiniw
NA-beast-of-burden,ocicâhk
NA-food,atos
NA-persons,onôtinikêwiyiniw
NA-beast-of-burden,omânisîsis
NA-food,acosis
NA-persons,opôtâcikêw
NA-beast-of-burden,pihêsis
NA-food,acos
NA-persons,onôcikinosêwêw
NA-beast-of-burden,tipêńimâkan
NA-food,cîkahikanispwâkan
NA-persons,okimâsis
NA-beast-of-burden,âhâsiw
NA-food,awâsisicâpânâskos
NA-persons,ominahowiyiniw
NA-beast-of-burden,nâpêmêk
NA-food,pihkahtêwâhtik
NA-persons,kiskinwahamâkêw
NA-beast-of-burden,akimâsk
NA-food,wâkispwâkan
NA-persons,mâtosk
NA-beast-of-burden,kâhkâkîsip
NA-food,osâwicêpihk
NA-persons,opapâmâcihôs
NA-beast-of-burden,kihci-niska
NA-food,tâpihtêpison
NA-persons,onîmihitow
NA-beast-of-burden,ocayisinâkês
NA-food,miskihtêkom
NA-persons,atâhk
NA-beast-of-burden,sôsowacimos
NA-food,wêwêpâscikan
NA-persons,mihkwasâkay2
NA-beast-of-burden,takwanâw
NA-food,kiskiwêhonâhtik
NA-persons,osîkinikêw
NA-beast-of-burden,sôsôsis
NA-food,tahkiskâcikan
NA-persons,mâcîwiyiniw
NA-beast-of-burden,kakâspakicihciy
NA-food,pikiw
NA-persons,ocîsimiwêw
NA-beast-of-burden,pîhpîkisîs
NA-food,kitôpicikâkan
NA-persons,opiminawasow
NA-beast-of-burden,mâyacihkos
NA-food,êskan
NA-persons,masinahikêwiyiniw
NA-beast-of-burden,iyâpêwi-môswa
NA-food,wâskahikanâhtik
NA-persons,okîskwêpêsk
NA-beast-of-burden,wêpâyôs
NA-food,miskwamiy
NA-persons,onikohtêw
NA-beast-of-burden,apistinaskwâs
NA-food,miskwamîs
NA-persons,pimipayîs
NA-beast-of-burden,sâsâkwâpiskos
NA-food,maskwamiy
NA-persons,opaskosowêw
NA-beast-of-burden,mistâpos
NA-food,pimocikanis
NA-persons,onahiniwêw
NA-beast-of-burden,ocihcipisîs
NA-food,ospwâkanis
NA-persons,opamihiwêw
NA-beast-of-burden,mâyatihk
NA-food,êsa
NA-persons,manitowikosisân
NA-beast-of-burden,nôsê-wâpos
NA-food,pîhcipihkwân
NA-persons,okisîpêkinikêw
NA-beast-of-burden,sêsêsiw
NA-food,êsis
NA-persons,okiskinwahamâkêw
NA-beast-of-burden,sakâwi-pihêw
NA-food,êsisis
NA-persons,cipisîs
NA-beast-of-burden,moscosos
NA-food,akahkwayimin
NA-persons,kîwâci-awâsis
NA-beast-of-burden,pisîsis
NA-food,asiskîwi-kocawânâpiskos
NA-persons,wîtapimâkan
NA-beast-of-burden,môso-piyêsîs
NA-food,kocawânâpiskos
NA-persons,okistikêwiyiniw
NA-beast-of-burden,kînikwâyowêwisip
NA-food,wînimahkahk
NA-persons,opahkwêsikanihkêw
NA-beast-of-burden,misi-nâpê-minôs
NA-food,askihk
NA-persons,wâsitêpimâkanihkêw
NA-beast-of-burden,sâkwês
NA-food,tohtôsâpoy-askihk
NA-persons,onitopayiw
NA-beast-of-burden,ocicâmacêsis
NA-food,mitâtaht-kosikwan
NA-persons,okisîpêkihtakinikêw
NA-beast-of-burden,pihyêw
NA-food,êmihkwânis
NA-persons,iyîhkwêw
NA-beast-of-burden,yâpêsis
NA-food,êsahamânis
NA-persons,okistikêw
NA-beast-of-burden,wâpiski-wâpos
NA-food,êmihkwân
NA-persons,opaminikêw
NA-beast-of-burden,mahkêsîsiwayân
NA-food,kwâpahopâkan
NA-persons,masinahikêhiwêw
NA-beast-of-burden,mistanask
NA-food,askihkos
NA-persons,cîsas
NA-beast-of-burden,sihkosiw
NA-food,kwâpahikan
NA-persons,okîmâpahkêw
NA-beast-of-burden,nâpêyâpos
NA-food,mistaskihk
NA-persons,mistahâpêw
NA-beast-of-burden,apisimôsos
NA-food,awasowi-kotawânâpisk
NA-persons,cipisîw
NA-beast-of-burden,sâkwahtamow
NA-food,mistiko-êmihkwân
NA-persons,onikamow
NA-beast-of-burden,wâpiski-minôsis
NA-food,mistikwêmihkwân
NA-persons,kihciyiniw
NA-beast-of-burden,mihkostikwânêwisip
NA-food,nistokâtis
NA-persons,wîci-atoskêmâkan
NA-beast-of-burden,wâpahkêsiw
NA-food,sîsîpaskihk
NA-persons,opahkêkinohkêw
NA-beast-of-burden,misisâhk
NA-food,tîwaskihk
NA-persons,oskawâsis
NA-beast-of-burden,minôsis
NA-food,tîwaskihkos
NA-persons,owâspisonihkêw
NA-beast-of-burden,piponâsiw
NA-food,nihtîwaskihk
NA-persons,môhkocikêwiyiniw
NA-beast-of-burden,acihkosis
NA-food,awasowi-kocawânâpiskos
NA-persons,apiscawâsis
NA-beast-of-burden,piponi-pîsim
NA-food,oskaskihk
NA-persons,okanawêyimâyatihkwêw
NA-beast-of-burden,sikâkos
NA-food,asiskîhkwânâpisk
NA-persons,okanawêyimatihkowêw
NA-beast-of-burden,osâwisip
NA-food,napakaskihk
NA-persons,asâsowêw
NA-beast-of-burden,atimocisk
NA-food,sâsâpiskisikan
NA-persons,opôtâcikêsîs
NA-beast-of-burden,mâski-mahkêsîs
NA-food,sâsêskihkwân
NA-persons,pôtâcikêsîs
NA-beast-of-burden,wâwâskêsiw
NA-food,napwên
NA-persons,opôtâcikês
NA-beast-of-burden,sôniyâwâhkêsîs
NA-food,awaswâkan
NA-persons,atâmâkan
NA-beast-of-burden,sikâk
NA-food,pîwâpiskowaskihk
NA-persons,nîkihik
NA-beast-of-burden,maskotêwi-mostos
NA-food,iyinaskihk
NA-persons,nîkihikomâw
NA-beast-of-burden,kâhkâkiw
NA-food,napwênis
NA-persons,onîkihikomâw
NA-beast-of-burden,pisiskisîs
NA-food,ahpiht
NA-persons,nihtâwikihâkan
NA-beast-of-burden,pisiskîsis
NA-food,pakâhcikanaskihk
NA-persons,awâsis
NA-beast-of-burden,apisi-môswa
NA-food,pâkahatowân
NA-persons,otawâsimisimâw
NA-beast-of-burden,mêscacâkanis
NA-food,watôw
NA-persons,kipocihkân
NA-beast-of-burden,atos2
NA-food,kwâskwênatowân
NA-persons,kîskwêyâtis
NA-beast-of-burden,pônîw
NA-food,pâkâhtowân
NA-persons,mêstatêw
NA-beast-of-burden,nôsê-aya
NA-food,napakâsihti-pikiw
NA-persons,osâwistikwân
NA-beast-of-burden,acihkos
NA-food,pahkwâcîs
NA-persons,osâkohcihiwêw
NA-beast-of-burden,osâwi-piyêsîs
NA-food,apahkwâcîs
NA-persons,okiyôtêw
NA-beast-of-burden,kaskitêsip
NA-food,kôwiyîkwanêw
NA-persons,nistokât
NA-beast-of-burden,kâhkâkîsipis
NA-food,wâpiski-mîkwan
NA-persons,opawahikêw
NA-beast-of-burden,onôtâposwêw
NA-food,kâwiy
NA-persons,otâkayâsîwascikêw
NA-beast-of-burden,atimotihkom
NA-food,okawiy
NA-persons,otasahkêw
NA-beast-of-burden,onôcikinêpikwêsiw
NA-food,kihiwîkwan
NA-persons,maskawisîwiyiniw
NA-beast-of-burden,kîhkwahâhkêw
NA-food,kihiwayân
NA-persons,okiskinwahamawâkan
NA-beast-of-burden,wîskacênisip
NA-food,kihiwataniy
NA-persons,okiskinwahamâkan
NA-beast-of-burden,yâpêwayân
NA-food,mihkwêkinwêtâs
NA-persons,kiskinwahamawâkanis
NA-beast-of-burden,apisimôsoswayânis
NA-food,mihkokwan
NA-persons,mîskotônikan
NA-beast-of-burden,pipon-âyis
NA-food,wêwêkiscikwânêhpisonis
NA-persons,omihtawêw
NA-beast-of-burden,misi-pisiw
NA-food,mîkwan
NA-persons,omanisikêw
NA-beast-of-burden,nîpinêsîs
NA-food,mêkwan
NA-persons,omikosiskâcihiwêw
NA-beast-of-burden,wâpiski-mîmêw
NA-food,mihyawêstis
NA-persons,okoskohiwêw
NA-beast-of-burden,pipon-ayis
NA-food,êsikâciminak
NA-persons,ayis
NA-beast-of-burden,wêhwêw
NA-food,sakâskwahon
NA-persons,opapâsîw
NA-beast-of-burden,nôsê-pihêw
NA-food,nâpêwasikan
NA-persons,opâstâmow
NA-beast-of-burden,pihêwokas
NA-food,pîwêsikan
NA-persons,nipâsk
NA-beast-of-burden,môsosis
NA-food,asikan
NA-persons,sîsîkwanis
NA-beast-of-burden,moscosis
NA-food,posakâhkêpicikan
NA-persons,otapiw
NA-beast-of-burden,asinîwacîwacihkos
NA-food,tâpiskâkanis
NA-persons,mihkostikwân
NA-beast-of-burden,kêhkêhk
NA-food,ascisis
NA-persons,âpisînikan
NA-beast-of-burden,cihkomisîs
NA-food,êsawêhkwakos
NA-persons,kiskinowâpamâkan
NA-beast-of-burden,mahihkanisis
NA-food,isawêhkwakos
NA-persons,kîskipocikêwiyiniw
NA-beast-of-burden,miscanikwacâs
NA-food,isawêhkwak
NA-persons,capahciyinîs
NA-beast-of-burden,osikiyâs
NA-food,êsawêhkwak
NA-persons,cacêmâpicês
NA-beast-of-burden,misikwayawêwisip
NA-food,osâwasapâp
NA-persons,mosci-iskwêw
NA-beast-of-burden,ocîskimow
NA-food,kîsowahpison
NA-persons,okitimâkis
NA-beast-of-burden,wîpi-kaskitêwi-maskwa
NA-food,tâpiskâkan2
NA-persons,nanwêyacihiwêsk
NA-beast-of-burden,mistanikwacâsiwayân
NA-food,sênipân
NA-persons,okiskiwêhikêw
NA-beast-of-burden,piskwâwikanêwi-pisiskiw
